"Geo_FIPS","Edu_2019","Unemp_2019","Income_2019","Built_2019","Rent_2019"
17197881108,4.6,4.06,98695,25,0
17197882200,50.49,5.45,44712,80,974
17111870803,2.11,3.35,98580,31,1249
17197883100,20,4.91,50833,59,977
17197883306,6.69,2.31,97059,24,1167
17031841900,5.58,13.5,114350,21,1997
17031843200,25.14,2.55,49451,0,883
17031837800,14.39,8.58,59915,27,1237
17031840800,43.07,7.36,34773,0,853
17037000400,5.84,1.99,93016,19,1141
17197883513,7.87,3.41,114922,29,1396
17031814000,34.81,3.51,50481,0,793
17111870301,28.98,10.13,51503,41,976
17031080202,1.39,1.86,86419,52,1448
17031570200,29.11,6.6,58625,66,791
17031580800,41.95,10.68,46000,0,902
17031612000,19.45,29.87,37981,0,756
17031630500,30.41,6.37,44885,0,913
17031660600,26.68,25.16,27012,62,814
17031670500,24.16,26.08,24200,67,955
17031690900,11.89,19.14,32875,0,952
17111871104,6,3.71,101685,19,1349
17111871209,2.7,2.97,68821,30,1298
17111871500,2.2,1.12,94429,17,1818
17037001700,5.7,4.12,78750,49,973
17043846104,5.29,6.7,114329,37,1000
17031820502,19.1,4.03,56996,49,1059
17031823302,10.96,8.84,57997,47,970
17031823703,19.97,8.34,55389,31,986
17089852003,2.05,4.72,134420,30,1107
17097863801,0.81,3.68,134659,40,1867
17097864521,2.94,3.07,76855,18,2823
17031804305,17.13,2.68,76556,44,1540
17031010501,3.54,7.69,39730,73,1007
17031020601,13.06,14.2,38177,69,1137
17043846604,14.79,2.55,70579,52,1171
17031804505,7.78,0.57,71438,42,1391
17031804714,3.97,5.99,81181,52,1669
17031805201,11.03,3.22,94891,61,1339
17031805802,3.85,3.12,95469,61,1559
17031810301,12.39,5.36,79850,67,1144
17031811702,24.45,6.06,50852,61,917
17031812600,2.1,5.97,59808,0,1064
17031814400,34.74,5.3,46696,68,937
17031815400,13.82,6.08,47025,80,930
17031816401,36.43,2.05,51850,70,1118
17031824004,5.79,6.46,86029,33,1019
17031381500,15.18,13.01,18906,0,745
17031410500,5.48,0.99,54079,68,1265
17031430400,10.54,16.08,33767,66,974
17031490500,10.08,21.99,53190,68,985
17031491000,24.11,34.64,24481,0,612
17031530400,11.84,12.02,61903,61,1306
17031803902,12.91,1.45,90750,64,1858
17089852806,4.56,2.18,129773,24,1796
17097861007,3.1,3.84,114455,27,0
17031561100,15.24,7.23,91604,63,800
17031612100,27.86,24.31,26815,54,904
17031808100,10.88,3.95,50047,45,1174
17031818600,8,7.09,90587,63,990
17031828202,5.41,7.14,63750,50,924
17197881005,7.94,3.64,105781,36,1568
17031819100,19.26,7.82,46758,59,931
17097861201,22.25,1.19,68008,39,1014
17097861506,6.75,2.55,68603,25,1193
17097861610,4.2,11.07,130125,27,1366
17097863005,0,0,0,0,0
17097864108,17.5,7.02,88347,50,1493
17031330100,3.38,0.12,115484,18,1976
17097860807,9.49,8.4,52656,43,1087
17097861008,4.22,9.11,96356,45,1230
17097861108,2.73,4.02,105605,29,736
17097864402,2.58,5.19,163194,30,0
17097861611,2.82,4.71,162250,0,2463
17097862401,27.15,10.17,31620,74,790
17093890600,4.6,2.52,94116,23,1255
17031811100,11.3,6.71,51763,58,944
17031813802,30.97,4.52,41723,0,862
17031815702,1.03,5.89,86819,0,1129
17031819000,2.49,2.95,147569,71,2582
17031820400,33.71,10.98,41325,73,860
17031804403,14.85,3.99,79260,34,1192
17031804901,4.15,2.08,109539,64,1138
17031806103,7.59,2.78,90833,61,1226
17031806502,12.79,4.18,74063,66,1514
17031807200,12.02,5.4,85526,65,1329
17031808200,9.64,2.77,74129,61,1456
17031710900,13.63,17.12,32064,54,763
17037001300,7.21,8.96,45225,72,825
17111871600,5.26,2.94,94363,49,1237
17097861902,24.67,3.92,46458,41,914
17097864515,3.7,1.19,150391,41,2239
17097864519,1.8,2.76,118421,34,1904
17097864602,0,3.98,195417,52,2985
17097865300,4.9,6.25,142917,53,2260
17043840303,29.56,1.92,59000,44,1046
17031818700,6.62,1.25,89387,67,1375
17031710100,16.79,24.79,17841,74,800
17031711100,21.23,17.22,39208,76,741
17031770800,14.26,3.74,58147,55,1142
17031800800,1.16,0.8,98125,52,2367
17031801605,3.26,0.8,136094,46,0
17031802605,7.4,4.06,98769,39,1628
17031803015,4.15,2.97,79596,43,1010
17097864410,2.23,3.63,155259,37,1825
17097864801,0.5,2.44,146602,56,1642
17097865502,2.07,3.21,158403,56,1644
17197880106,8.08,6.82,70685,44,1373
17031640500,9.85,2.95,85762,52,984
17031062100,2.56,4,91438,58,1578
17031063302,0,0.79,81638,67,1452
17031071200,1.26,0.63,114286,0,1644
17031130200,7.99,2.91,75875,28,1021
17031150502,9.37,3.27,63813,69,1154
17031190100,28.6,3.22,41103,70,868
17031220901,26.2,7.9,48438,0,1047
17031230400,26.63,15.41,57656,0,1136
17031251200,25.54,18.77,45610,0,1158
17031283800,7.73,11.67,76926,54,1211
17031301701,39.43,7.13,30742,0,741
17197880117,11.76,2.37,53321,43,1104
17197880309,3.25,2.89,152778,0,0
17197880421,3.86,4.88,113533,23,1760
17197881500,11.26,5.41,68750,65,1273
17197882701,18,6.6,81389,72,1139
17197883305,2.73,5.94,97455,38,1083
17197884006,5.82,3.33,68088,55,1284
17031241600,6.24,3,101615,68,1718
17031242500,10.77,4.76,72400,0,1385
17031671800,14.51,31.06,28036,0,1282
17031711000,15.64,16.92,43855,0,912
17031730700,15.5,16.87,51957,69,1193
17031770201,6.65,3.36,64215,37,1187
17031800400,0,2.38,250001,0,1750
17031801608,1.97,3.13,116432,40,2127
17031803017,3.74,1.27,93279,41,1362
17043841113,14.07,6.64,103403,42,1191
17031081201,0,2.97,94288,42,1852
17043841325,8.13,2.67,106321,34,1669
17031838800,25.69,13.88,27160,80,505
17037000200,8.63,8.39,72335,42,935
17089852907,25.63,4.5,60716,47,1093
17089854501,3.14,2.84,134664,18,1335
17089852300,4.63,3.41,62344,56,1223
17111870605,10.07,2.89,67500,41,1407
17111871306,5.62,2.97,87415,27,1447
17097860104,5.84,12.49,67448,49,1050
17097861504,18.62,6.63,75409,27,1194
17097863003,0.61,0.27,55682,0,1650
17097864002,26.8,3.85,66250,57,1289
17043846002,4.25,2.52,67857,49,1611
17043846510,3.87,2.75,79209,30,1614
17031440900,15.13,11.23,30417,0,915
17031030101,9.69,7.46,48207,60,991
17043846518,2.94,7.2,160263,0,1852
17031040202,13.08,7.5,47367,67,1169
17031808800,1.56,4.06,144853,0,1336
17031670700,13.31,24.11,27277,0,943
17043844501,4.87,3.57,81455,56,1595
17043844901,1.83,2.9,105972,58,1080
17043845506,8.37,3.63,47244,41,1233
17031160601,11.03,3.12,69375,0,1252
17089854001,10.17,2.9,83688,53,752
17097861803,24.87,4.61,60290,52,1033
17031830400,3.65,9.34,53920,64,1298
17031730201,10.73,15.57,26731,76,839
17197880203,21.67,3.11,71273,59,1543
17097861804,15.21,9.03,43846,57,871
17043845601,4.53,3.15,69769,48,1145
17043846105,7.01,4.9,135438,49,1527
17043846304,4.91,3.82,144583,30,1736
17043846404,4.05,2.44,74118,40,1313
17031817600,16.31,15.64,46181,0,985
17031060800,0.69,3.88,87552,53,1648
17031160800,22.99,3.88,63007,0,1228
17031711500,14.95,18.28,44851,72,1413
17031770901,12.87,4.28,75519,56,1010
17031803607,2.69,3.8,109516,56,1469
17031803606,41.29,4.05,51429,43,1065
17031750300,1.65,1.9,100595,72,1111
17031010701,7.34,3.87,60167,79,1090
17031020902,23.83,5.94,39484,63,1020
17197883507,4.55,4.87,110500,19,0
17043841323,6.19,5.36,94408,30,1425
17031381900,7.15,9.69,52641,74,790
